t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
-0.00015264,0.04,-0.0015264,0.0,-0.015264,0.04,-0.15264,0.04,-1.5264000000000002,0.0
-0.00015248,0.04,-0.0015248,0.04,-0.015248000000000001,0.04,-0.15248,0.0,-1.5248000000000002,0.04
-0.00015232,0.0,-0.0015232000000000002,0.04,-0.015232,0.0,-0.15232,0.0,-1.5232,0.0
-0.00015216,0.04,-0.0015216000000000001,0.04,-0.015216,0.04,-0.15216,0.0,-1.5216,0.0
-0.000152,0.0,-0.00152,0.04,-0.0152,0.04,-0.152,0.04,-1.52,0.0
-0.00015184,0.04,-0.0015184,0.0,-0.015184,0.04,-0.15184,0.04,-1.5184000000000002,0.04
-0.00015168,5.08,-0.0015168,0.04,-0.015168000000000001,0.0,-0.15168,0.04,-1.5168000000000001,0.0
-0.00015152,4.0,-0.0015152,3.96,-0.015152,3.96,-0.15152,4.0,-1.5152,3.96
-0.00015136000000000001,3.96,-0.0015136000000000001,4.0,-0.015136,4.0,-0.15136,4.0,-1.5136,4.0
-0.00015120000000000002,4.0,-0.001512,3.96,-0.01512,4.0,-0.1512,3.96,-1.512,4.0
-0.00015104000000000002,4.0,-0.0015104,3.96,-0.015104000000000001,4.0,-0.15104,4.0,-1.5104000000000002,4.0
-0.00015088000000000002,3.96,-0.0015088,3.96,-0.015088,4.0,-0.15088000000000001,4.0,-1.5088000000000001,4.0
-0.00015072000000000002,4.0,-0.0015072,3.96,-0.015072,4.0,-0.15072,4.0,-1.5072,4.0
-0.00015056000000000002,4.0,-0.0015056000000000002,3.96,-0.015056,4.0,-0.15056,4.0,-1.5056,4.0
-0.00015040000000000002,3.96,-0.0015040000000000001,3.96,-0.015040000000000001,4.0,-0.1504,4.0,-1.504,4.0
-0.00015024000000000003,4.0,-0.0015024,3.96,-0.015024000000000001,4.0,-0.15024,3.96,-1.5024000000000002,4.0
-0.00015008000000000003,4.0,-0.0015008,3.96,-0.015008,4.0,-0.15008,3.96,-1.5008000000000001,4.0
-0.00014992,3.96,-0.0014992,3.96,-0.014992,4.0,-0.14992,4.0,-1.4992,4.0
-0.00014976,3.96,-0.0014976,3.96,-0.014976,4.0,-0.14976,4.0,-1.4976,4.0
-0.0001496,4.0,-0.0014960000000000002,3.96,-0.014960000000000001,4.0,-0.1496,4.0,-1.496,4.0
-0.00014944,3.96,-0.0014944000000000001,3.96,-0.014944,4.0,-0.14944,4.0,-1.4944000000000002,4.0
-0.00014928,4.0,-0.0014928,4.0,-0.014928,4.0,-0.14928,4.0,-1.4928000000000001,4.0
-0.00014912,3.96,-0.0014912,4.0,-0.014912,4.0,-0.14912,4.04,-1.4912,4.0
-0.00014896,3.96,-0.0014896,3.96,-0.014896,4.0,-0.14896,4.0,-1.4896,4.0
-0.0001488,3.96,-0.0014880000000000002,4.0,-0.01488,4.0,-0.1488,3.96,-1.488,4.0
-0.00014864,3.96,-0.0014864000000000001,3.96,-0.014864,4.0,-0.14864,3.96,-1.4864000000000002,4.0
-0.00014848000000000001,3.96,-0.0014848,4.0,-0.014848,4.0,-0.14848,4.0,-1.4848000000000001,3.96
-0.00014832000000000002,3.96,-0.0014832,3.96,-0.014832,4.0,-0.14832,4.0,-1.4832,4.0
-0.00014816000000000002,4.0,-0.0014816,4.0,-0.014816000000000001,4.0,-0.14816000000000001,4.0,-1.4816,4.0
-0.00014800000000000002,3.96,-0.00148,3.96,-0.0148,4.0,-0.148,4.0,-1.48,4.0
-0.00014784000000000002,4.0,-0.0014784000000000002,4.0,-0.014784,4.0,-0.14784,4.0,-1.4784000000000002,4.0
-0.00014768000000000002,3.96,-0.0014768000000000001,4.0,-0.014768,4.0,-0.14768,4.0,-1.4768000000000001,4.0
-0.00014752000000000002,3.96,-0.0014752,4.0,-0.014752000000000001,4.0,-0.14752,4.0,-1.4752,4.0
-0.00014736000000000003,4.0,-0.0014736,3.96,-0.014736,4.0,-0.14736,4.0,-1.4736,4.0
-0.0001472,3.96,-0.001472,4.0,-0.01472,3.96,-0.1472,4.0,-1.472,3.96
-0.00014704,3.96,-0.0014704000000000002,4.0,-0.014704,3.96,-0.14704,4.0,-1.4704000000000002,4.0
-0.00014688,3.96,-0.0014688000000000001,3.96,-0.014688,4.0,-0.14688,4.0,-1.4688,4.0
-0.00014672,3.96,-0.0014672,4.0,-0.014672000000000001,4.0,-0.14672,4.0,-1.4672,4.0
-0.00014656,3.96,-0.0014656,4.0,-0.014656,3.96,-0.14656,4.0,-1.4656,4.0
