ts,VCH1s,VCH2s
-0.00016,0.30000000000000004,-0.007
-0.00015984000000000001,0.30000000000000004,0.003
-0.00015968000000000002,0.5,-0.005
-0.00015952000000000002,0.30000000000000004,-0.005
-0.00015936000000000002,0.30000000000000004,-0.009000000000000001
-0.00015920000000000002,0.1,-0.003
-0.00015904000000000002,0.1,-0.005
-0.00015888000000000002,0.30000000000000004,-0.003
-0.00015872000000000003,0.1,0.003
-0.00015856,0.1,-0.001
-0.0001584,0.1,0.001
-0.00015824,0.30000000000000004,-0.001
-0.00015808,0.1,-0.001
-0.00015792,0.1,0.003
-0.00015776,0.1,-0.003
-0.0001576,0.1,-0.003
-0.00015744,0.1,0.005
-0.00015728,0.1,0.003
-0.00015712000000000001,0.1,-0.005
-0.00015696000000000002,-0.1,0.003
-0.00015680000000000002,0.1,0.003
-0.00015664000000000002,0.1,-0.001
-0.00015648000000000002,0.1,-0.003
-0.00015632000000000002,0.1,-0.001
-0.00015616000000000002,0.1,0.011
-0.00015600000000000002,0.1,0.001
-0.00015584000000000003,0.1,0.003
-0.00015568,0.1,0.003
-0.00015552,0.1,0.003
-0.00015536,0.1,-0.003
-0.0001552,0.1,0.003
-0.00015504,0.30000000000000004,-0.001
-0.00015488,0.1,0.001
-0.00015472,0.1,0.007
-0.00015456,0.1,0.001
-0.0001544,0.30000000000000004,0.003
-0.00015424000000000001,0.30000000000000004,0.003
-0.00015408000000000002,0.30000000000000004,0.003
-0.00015392000000000002,0.30000000000000004,-0.003
-0.00015376000000000002,0.5,0.001
-0.00015360000000000002,0.30000000000000004,0.005
-0.00015344000000000002,0.5,0.001
-0.00015328000000000002,0.5,0.003
-0.00015312000000000002,0.7000000000000001,0.001
-0.00015296,0.5,0.005
-0.0001528,0.5,-0.007
-0.00015264,0.7000000000000001,0.005
-0.00015248,0.7000000000000001,-0.001
-0.00015232,0.7000000000000001,0.005
-0.00015216,0.7000000000000001,-0.005
-0.000152,0.7000000000000001,0.005
-0.00015184,0.9,0.003
-0.00015168,0.9,0.007
-0.00015152,0.9,-0.003
-0.00015136000000000001,1.1,-0.001
-0.00015120000000000002,1.1,-0.001
-0.00015104000000000002,1.1,-0.001
-0.00015088000000000002,1.3,0.001
-0.00015072000000000002,1.3,-0.001
-0.00015056000000000002,1.3,0.003
-0.00015040000000000002,1.3,0.007
-0.00015024000000000003,1.5,-0.003
-0.00015008000000000003,1.7000000000000002,0.001
-0.00014992,1.5,0.003
-0.00014976,1.5,-0.005
-0.0001496,1.7000000000000002,-0.001
-0.00014944,1.7000000000000002,0.015
-0.00014928,1.9000000000000001,-0.001
-0.00014912,1.9000000000000001,0.003
-0.00014896,1.9000000000000001,-0.003
-0.0001488,1.9000000000000001,0.007
-0.00014864,2.1,-0.003
-0.00014848000000000001,2.3000000000000003,-0.001
-0.00014832000000000002,2.3000000000000003,-0.001
-0.00014816000000000002,2.3000000000000003,0.009000000000000001
-0.00014800000000000002,2.3000000000000003,0.005
-0.00014784000000000002,2.5,0.001
-0.00014768000000000002,2.5,0.009000000000000001
-0.00014752000000000002,2.7,0.005
-0.00014736000000000003,2.7,-0.001
-0.0001472,2.7,0.003
-0.00014704,2.7,0.001
-0.00014688,2.9000000000000004,0.001
-0.00014672,2.9000000000000004,0.005
-0.00014656,2.9000000000000004,0.013000000000000001
-0.0001464,3.1,0.001
-0.00014624,3.3000000000000003,0.009000000000000001
-0.00014608,3.3000000000000003,-0.003
-0.00014592,3.3000000000000003,0.003
-0.00014576000000000001,3.3000000000000003,0.003
-0.00014560000000000002,3.5,0.011
-0.00014544000000000002,3.5,-0.003
-0.00014528000000000002,3.5,0.013000000000000001
-0.00014512000000000002,3.5,0.009000000000000001
-0.00014496000000000002,3.7,0.003
-0.00014480000000000002,3.9000000000000004,0.001
-0.00014464000000000002,3.9000000000000004,0.003
-0.00014448,3.7,0.001
-0.00014432000000000003,3.9000000000000004,0.007
-0.00014416,3.9000000000000004,0.001
-0.000144,4.1000000000000005,0.005
-0.00014384,4.1000000000000005,0.009000000000000001
-0.00014368,4.1000000000000005,0.005
-0.00014352,4.1000000000000005,-0.003
-0.00014336,4.3,0.005
-0.0001432,4.3,-0.001
-0.00014304,4.3,0.009000000000000001
-0.00014288000000000001,4.3,-0.001
-0.00014272000000000002,4.3,0.009000000000000001
-0.00014256000000000002,4.5,0.001
-0.00014240000000000002,4.5,0.007
-0.00014224000000000002,4.5,-0.007
-0.00014208000000000002,4.5,0.003
-0.00014192000000000002,4.7,-0.001
-0.00014176,4.7,-0.003
-0.00014160000000000003,4.7,-0.001
-0.00014144,4.9,0.003
-0.00014128,4.7,0.005
-0.00014112,4.7,-0.005
-0.00014096,4.9,0.003
-0.0001408,4.9,0.011
-0.00014064,4.9,-0.009000000000000001
-0.00014048,4.9,-0.005
-0.00014032,4.9,0.003
-0.00014016,4.9,0.003
-0.00014000000000000001,4.9,-0.003
-0.00013984000000000002,4.9,0.003
-0.00013968000000000002,4.9,0.001
-0.00013952000000000002,5.1000000000000005,0.003
-0.00013936000000000002,5.1000000000000005,-0.013000000000000001
-0.00013920000000000002,5.1000000000000005,0.001
-0.00013904000000000002,5.1000000000000005,0.003
-0.00013888000000000003,5.1000000000000005,0.005
-0.00013872,5.1000000000000005,0.003
-0.00013856,5.1000000000000005,-0.001
-0.0001384,5.1000000000000005,0.005
-0.00013824,5.1000000000000005,-0.001
-0.00013808,5.1000000000000005,-0.001
-0.00013792,5.1000000000000005,-0.001
-0.00013776,5.1000000000000005,0.005
-0.0001376,4.9,-0.001
-0.00013744,5.1000000000000005,0.001
-0.00013728000000000001,4.9,0.001
-0.00013712000000000002,4.9,0.003
-0.00013696000000000002,5.1000000000000005,-0.003
-0.00013680000000000002,4.9,0.001
-0.00013664000000000002,4.9,0.007
-0.00013648000000000002,4.9,0.003
-0.00013632000000000002,4.9,-0.001
-0.00013616000000000002,4.9,0.003
-0.000136,4.9,0.007
-0.00013584000000000003,4.9,-0.001
-0.00013568,4.9,-0.005
-0.00013552,4.7,0.001
-0.00013536,4.7,-0.005
-0.0001352,4.7,-0.001
-0.00013504,4.7,-0.003
-0.00013488,4.7,-0.005
-0.00013472,4.7,-0.005
-0.00013456,4.5,0.001
-0.00013440000000000001,4.5,-0.005
-0.00013424000000000002,4.5,0.003
-0.00013408000000000002,4.5,0.001
-0.00013392000000000002,4.5,0.003
-0.00013376000000000002,4.3,-0.003
-0.00013360000000000002,4.3,0.007
-0.00013344000000000002,4.3,-0.001
-0.00013328,4.3,-0.009000000000000001
-0.00013312000000000003,4.1000000000000005,-0.005
-0.00013296,4.1000000000000005,-0.003
-0.0001328,4.1000000000000005,-0.013000000000000001
-0.00013264,4.1000000000000005,-0.007
-0.00013248,3.9000000000000004,-0.003
-0.00013232,3.9000000000000004,0.005
-0.00013216,3.7,-0.005
-0.000132,3.7,-0.005
-0.00013184,3.7,-0.009000000000000001
-0.00013168,3.7,0.003
-0.00013152000000000001,3.5,-0.009000000000000001
-0.00013136000000000002,3.5,-0.003
-0.00013120000000000002,3.5,-0.005
-0.00013104000000000002,3.3000000000000003,-0.001
-0.00013088000000000002,3.3000000000000003,-0.003
-0.00013072000000000002,3.3000000000000003,-0.005
-0.00013056000000000002,3.3000000000000003,-0.019
-0.00013040000000000003,3.1,0.009000000000000001
-0.00013024,3.1,-0.003
-0.00013008,3.1,-0.009000000000000001
-0.00012992,3.1,-0.003
-0.00012976,2.9000000000000004,0.001
-0.0001296,2.7,-0.007
-0.00012944,2.7,0.003
-0.00012928,2.7,-0.005
-0.00012912,2.5,-0.001
-0.00012896,2.5,-0.011
-0.00012880000000000001,2.3000000000000003,0.001
-0.00012864000000000002,2.3000000000000003,-0.001
-0.00012848000000000002,2.3000000000000003,0.003
-0.00012832000000000002,2.1,-0.011
-0.00012816000000000002,2.3000000000000003,-0.003
-0.00012800000000000002,2.1,-0.001
-0.00012784,1.9000000000000001,-0.005
-0.00012768000000000002,1.9000000000000001,-0.005
-0.00012752,2.1,-0.005
-0.00012736000000000003,1.9000000000000001,-0.003
-0.0001272,1.7000000000000002,0.003
-0.00012704,1.7000000000000002,-0.005
-0.00012688,1.7000000000000002,-0.003
-0.00012672,1.5,-0.001
-0.00012656,1.5,-0.007
-0.0001264,1.5,-0.009000000000000001
-0.00012624,1.3,0.003
-0.00012608,1.3,-0.001
-0.00012592000000000001,1.3,-0.005
-0.00012576000000000002,1.1,-0.007
-0.00012560000000000002,1.1,0.007
-0.00012544000000000002,1.1,-0.013000000000000001
-0.00012528000000000002,1.1,-0.007
-0.00012512000000000002,1.1,-0.003
-0.00012496000000000002,0.9,-0.001
-0.0001248,1.1,-0.005
-0.00012464000000000003,0.7000000000000001,-0.005
-0.00012448,0.7000000000000001,-0.001
-0.00012432,0.7000000000000001,-0.001
-0.00012416,0.7000000000000001,-0.005
-0.000124,0.5,-0.011
-0.00012384,0.5,0.001
-0.00012368,0.5,-0.011
-0.00012352,0.5,-0.003
-0.00012336,0.5,-0.001
-0.0001232,0.5,-0.005
-0.00012304000000000001,0.30000000000000004,-0.005
-0.00012288000000000002,0.30000000000000004,-0.007
-0.00012272000000000002,0.30000000000000004,-0.003
-0.00012256000000000002,0.30000000000000004,-0.007
-0.00012240000000000002,0.30000000000000004,0.001
-0.00012224000000000002,0.30000000000000004,-0.011
-0.00012208,0.30000000000000004,0.001
-0.00012192000000000001,0.1,-0.001
-0.00012176000000000001,0.1,-0.007
-0.00012160000000000001,0.1,-0.003
-0.00012144,0.1,-0.007
-0.00012128,0.30000000000000004,0.003
-0.00012112,0.1,-0.007
-0.00012096000000000001,0.1,0.001
-0.00012080000000000001,-0.1,-0.009000000000000001
-0.00012064000000000001,-0.1,0.005
-0.00012048000000000001,0.1,-0.009000000000000001
-0.00012032000000000001,0.1,-0.003
-0.00012016000000000002,-0.1,-0.005
-0.00012000000000000002,0.1,-0.001
-0.00011984000000000002,0.1,-0.007
-0.00011968000000000002,0.1,0.009000000000000001
-0.00011952000000000002,0.1,0.001
-0.00011936000000000001,-0.1,-0.001
-0.00011920000000000001,-0.1,0.001
-0.00011904000000000001,-0.1,0.001
-0.00011888000000000001,0.1,0.001
-0.00011872000000000002,0.1,0.009000000000000001
-0.00011856,0.1,-0.005
-0.0001184,0.1,0.001
-0.00011824,0.30000000000000004,0.011
-0.00011808000000000001,0.30000000000000004,0.003
-0.00011792000000000001,0.30000000000000004,-0.011
-0.00011776000000000001,0.1,0.011
-0.00011760000000000001,0.30000000000000004,-0.001
-0.00011744000000000001,0.1,0.005
-0.00011728000000000002,0.30000000000000004,-0.001
-0.00011712000000000002,0.30000000000000004,0.009000000000000001
-0.00011696000000000002,0.5,0.007
-0.00011680000000000002,0.30000000000000004,0.003
-0.00011664000000000002,0.5,-0.001
-0.00011648000000000001,0.30000000000000004,0.005
-0.00011632000000000001,0.5,0.001
-0.00011616000000000001,0.5,0.001
-0.00011600000000000001,0.7000000000000001,0.011
-0.00011584,0.5,0.003
-0.00011568,0.7000000000000001,-0.005
-0.00011552,0.7000000000000001,0.003
-0.00011536000000000001,0.7000000000000001,0.003
-0.00011520000000000001,0.7000000000000001,0.001
-0.00011504000000000001,0.9,-0.003
-0.00011488000000000001,0.9,0.007
-0.00011472000000000001,0.9,0.001
-0.00011456000000000001,0.9,0.013000000000000001
-0.00011440000000000002,1.1,-0.007
-0.00011424000000000002,1.1,0.003
-0.00011408000000000002,1.3,0.001
-0.00011392000000000002,1.1,0.007
-0.00011376000000000002,1.3,-0.003
-0.00011360000000000001,1.3,0.011
-0.00011344000000000001,1.3,0.007
-0.00011328000000000001,1.5,0.001
-0.00011312000000000001,1.5,-0.001
-0.00011296,1.5,0.003
-0.0001128,1.5,-0.003
-0.00011264,1.7000000000000002,-0.001
-0.00011248000000000001,1.7000000000000002,-0.001
