ts,VCH1s,VCH2s
-0.08,4.5,2.12
-0.07992,4.5,2.12
-0.07984000000000001,4.5,2.12
-0.07976,4.7,2.2
-0.07968,4.5,2.12
-0.0796,4.7,2.2
-0.07952000000000001,4.5,2.2
-0.07944,4.7,2.2800000000000002
-0.07936,4.7,2.2800000000000002
-0.07928,4.7,2.2800000000000002
-0.0792,4.7,2.2800000000000002
-0.07912,4.7,2.2800000000000002
-0.07904,4.9,2.2800000000000002
-0.07896,4.7,2.2800000000000002
-0.07888,4.9,2.2800000000000002
-0.0788,4.7,2.2800000000000002
-0.07872,4.7,2.2800000000000002
-0.07864,4.9,2.2800000000000002
-0.07856,4.9,2.2800000000000002
-0.07848000000000001,4.9,2.2800000000000002
-0.0784,4.9,2.2
-0.07832,4.9,2.2800000000000002
-0.07824,4.9,2.2800000000000002
-0.07816000000000001,4.9,2.2
-0.07808,4.9,2.2
-0.078,5.1000000000000005,2.2
-0.07792,4.9,2.12
-0.07784,4.9,2.2
-0.07776,4.9,2.12
-0.07768,4.9,2.12
-0.0776,4.9,2.12
-0.07752,4.9,2.04
-0.07744,4.9,2.12
-0.07736,4.9,2.04
-0.07728,4.9,2.04
-0.0772,4.9,2.04
-0.07712000000000001,4.9,1.96
-0.07704,4.9,1.8800000000000001
-0.07696,4.9,1.96
-0.07688,4.9,1.96
-0.07680000000000001,4.9,1.8800000000000001
-0.07672,4.9,1.8800000000000001
-0.07664,4.9,1.8
-0.07656,4.7,1.8
-0.07648,4.7,1.72
-0.0764,4.7,1.6400000000000001
-0.07632,4.7,1.6400000000000001
-0.07624,4.7,1.6400000000000001
-0.07616,4.7,1.56
-0.07608,4.7,1.56
-0.076,4.7,1.48
-0.07592,4.5,1.48
-0.07584,4.5,1.4000000000000001
-0.07576,4.5,1.4000000000000001
-0.07568,4.5,1.4000000000000001
-0.0756,4.5,1.32
-0.07552,4.5,1.32
-0.07544000000000001,4.3,1.24
-0.07536,4.3,1.16
-0.07528,4.3,1.16
-0.0752,4.3,1.08
-0.07512,4.3,1.08
-0.07504,4.1000000000000005,1.0
-0.07496,4.1000000000000005,0.92
-0.07488,4.3,0.92
-0.0748,4.1000000000000005,0.84
-0.07472,4.1000000000000005,0.76
-0.07464,3.9000000000000004,0.76
-0.07456,3.9000000000000004,0.68
-0.07448,3.9000000000000004,0.6
-0.0744,3.9000000000000004,0.6
-0.07432,3.9000000000000004,0.52
-0.07424,3.7,0.44
-0.07416,3.7,0.44
-0.07408000000000001,3.7,0.36
-0.074,3.5,0.36
-0.07392,3.5,0.28
-0.07384,3.5,0.2
-0.07376,3.3000000000000003,0.12
-0.07368,3.3000000000000003,0.12
-0.0736,3.3000000000000003,0.04
-0.07352,3.3000000000000003,0.04
-0.07344,3.3000000000000003,-0.04
-0.07336,3.1,-0.12
-0.07328,3.1,-0.2
-0.0732,3.1,-0.2
-0.07312,2.9000000000000004,-0.28
-0.07304,2.9000000000000004,-0.28
-0.07296,2.9000000000000004,-0.36
-0.07288,2.9000000000000004,-0.44
-0.0728,2.7,-0.44
-0.07272,2.7,-0.52
-0.07264,2.7,-0.6
-0.07256,2.7,-0.6
-0.07248,2.5,-0.76
-0.0724,2.3000000000000003,-0.76
-0.07232,2.5,-0.76
-0.07224,2.3000000000000003,-0.84
-0.07216,2.1,-0.84
-0.07208,2.3000000000000003,-0.92
-0.07200000000000001,2.3000000000000003,-1.0
-0.07192,2.1,-1.0
-0.07184,2.1,-1.08
-0.07176,1.9000000000000001,-1.16
-0.07168,2.1,-1.08
-0.0716,1.9000000000000001,-1.16
-0.07152,1.9000000000000001,-1.32
-0.07144,1.7000000000000002,-1.24
-0.07136,1.7000000000000002,-1.4000000000000001
-0.07128,1.7000000000000002,-1.4000000000000001
-0.0712,1.7000000000000002,-1.4000000000000001
-0.07112,1.5,-1.48
-0.07104,1.5,-1.48
-0.07096,1.5,-1.56
-0.07088,1.5,-1.56
-0.0708,1.3,-1.56
-0.07072,1.5,-1.6400000000000001
-0.07064000000000001,1.1,-1.72
-0.07056,1.1,-1.72
-0.07048,1.3,-1.72
-0.0704,1.1,-1.8
-0.07032,1.1,-1.8
-0.07024,0.9,-1.8
-0.07016,0.9,-1.8800000000000001
-0.07008,0.9,-1.8800000000000001
-0.07,0.9,-1.96
-0.06992,0.9,-1.96
-0.06984,0.7000000000000001,-1.96
-0.06976,0.7000000000000001,-1.96
-0.06968,0.7000000000000001,-2.04
-0.0696,0.9,-2.04
-0.06952,0.5,-2.12
-0.06944,0.7000000000000001,-2.04
-0.06936,0.5,-2.04
-0.06928000000000001,0.7000000000000001,-2.12
-0.0692,0.7000000000000001,-2.12
-0.06912,0.5,-2.12
-0.06904,0.5,-2.12
-0.06896,0.30000000000000004,-2.12
-0.06888,0.30000000000000004,-2.2
-0.0688,0.30000000000000004,-2.2
-0.06872,0.30000000000000004,-2.2
-0.06864,0.30000000000000004,-2.2
-0.06856,0.30000000000000004,-2.2
-0.06848,0.30000000000000004,-2.2
-0.0684,0.30000000000000004,-2.2
-0.06832,0.30000000000000004,-2.2
-0.06824,0.30000000000000004,-2.2
-0.06816,0.30000000000000004,-2.2
-0.06808,0.1,-2.2
-0.068,0.1,-2.2
-0.06792000000000001,0.1,-2.2
-0.06784,0.1,-2.2
-0.06776,0.1,-2.12
-0.06768,0.1,-2.12
-0.0676,0.1,-2.12
-0.06752,0.1,-2.12
-0.06744,0.1,-2.12
-0.06736,0.1,-2.04
-0.06728,0.1,-2.04
-0.0672,0.1,-2.04
-0.06712,0.1,-2.04
-0.06704,0.1,-2.04
-0.06696,0.1,-1.96
-0.06688,0.30000000000000004,-2.04
-0.0668,0.1,-1.96
-0.06672,0.1,-1.96
-0.06664,0.1,-1.96
-0.06656000000000001,0.1,-1.8800000000000001
-0.06648,0.1,-1.8800000000000001
-0.0664,0.30000000000000004,-1.8
-0.06632,0.30000000000000004,-1.8
-0.06624,0.30000000000000004,-1.72
-0.06616,0.30000000000000004,-1.72
-0.06608,0.30000000000000004,-1.72
-0.066,0.5,-1.6400000000000001
-0.06592,0.30000000000000004,-1.6400000000000001
-0.06584,0.30000000000000004,-1.56
-0.06576,0.30000000000000004,-1.56
-0.06568,0.5,-1.48
-0.0656,0.5,-1.56
-0.06552,0.5,-1.48
-0.06544,0.7000000000000001,-1.4000000000000001
-0.06536,0.5,-1.32
-0.06528,0.7000000000000001,-1.32
-0.06520000000000001,0.7000000000000001,-1.32
-0.06512,0.7000000000000001,-1.16
-0.06504,0.7000000000000001,-1.16
-0.06496,0.7000000000000001,-1.08
-0.06488,0.7000000000000001,-1.08
-0.0648,0.7000000000000001,-1.0
-0.06472,0.9,-1.0
-0.06464,0.9,-0.92
-0.06456,0.9,-0.92
-0.06448,0.9,-0.84
-0.0644,1.1,-0.76
-0.06432,0.9,-0.76
-0.06424,1.1,-0.68
-0.06416,1.3,-0.68
-0.06408,1.3,-0.52
-0.064,1.3,-0.52
-0.06392,1.3,-0.44
-0.06384000000000001,1.3,-0.44
-0.06376,1.3,-0.36
-0.06368,1.5,-0.36
-0.0636,1.5,-0.28
-0.06352,1.5,-0.2
-0.06344,1.7000000000000002,-0.2
-0.06336,1.7000000000000002,-0.12
-0.06328,1.7000000000000002,-0.04
-0.0632,1.7000000000000002,-0.04
-0.06312,1.9000000000000001,0.04
-0.06304,1.9000000000000001,0.12
-0.06296,1.9000000000000001,0.12
-0.06288,2.1,0.2
-0.0628,2.1,0.28
-0.06272,2.1,0.28
-0.06264,2.1,0.36
-0.06256,2.1,0.44
-0.06248,2.3000000000000003,0.44
-0.0624,2.5,0.52
-0.06232,2.3000000000000003,0.52
-0.062240000000000004,2.3000000000000003,0.6
-0.06216,2.7,0.68
-0.062079999999999996,2.5,0.76
-0.062,2.7,0.76
-0.06192,2.7,0.84
-0.06184,2.7,0.92
-0.061759999999999995,2.9000000000000004,0.92
-0.06168,2.9000000000000004,1.0
-0.0616,2.9000000000000004,1.0
-0.061520000000000005,3.1,1.08
-0.06144,3.1,1.08
-0.06136,3.3000000000000003,1.16
-0.06128,3.1,1.24
-0.061200000000000004,3.1,1.32
-0.06112,3.3000000000000003,1.32
-0.06104,3.3000000000000003,1.32
-0.06096,3.5,1.4000000000000001
-0.060880000000000004,3.5,1.4000000000000001
-0.0608,3.5,1.48
-0.060719999999999996,3.5,1.56
-0.06064,3.5,1.56
-0.06056,3.7,1.6400000000000001
-0.06048,3.7,1.6400000000000001
-0.060399999999999995,3.7,1.6400000000000001
-0.06032,3.9000000000000004,1.72
-0.06024,3.9000000000000004,1.72
-0.060160000000000005,3.9000000000000004,1.72
-0.06008,4.1000000000000005,1.8
-0.06,4.1000000000000005,1.8800000000000001
-0.05992,3.9000000000000004,1.8800000000000001
-0.059840000000000004,4.1000000000000005,1.8800000000000001
-0.05976,4.1000000000000005,1.96
-0.05968,4.1000000000000005,1.96
-0.0596,4.3,1.96
-0.05952,4.3,2.04
-0.05944,4.3,1.96
-0.059359999999999996,4.3,2.04
-0.05928,4.3,2.04
-0.0592,4.3,2.12
-0.05912,4.5,2.12
-0.059039999999999995,4.5,2.12
-0.05896,4.5,2.2
-0.05888,4.5,2.2
-0.058800000000000005,4.5,2.2
-0.05872,4.5,2.2
-0.05864,4.5,2.2
-0.05856,4.7,2.2
-0.058480000000000004,4.7,2.2
-0.0584,4.7,2.2800000000000002
-0.05832,4.7,2.2800000000000002
-0.05824,4.7,2.2800000000000002
-0.05816,4.7,2.2800000000000002
-0.05808,4.9,2.2800000000000002
-0.057999999999999996,4.9,2.2800000000000002
-0.05792,4.9,2.2800000000000002
-0.05784,4.9,2.2800000000000002
-0.05776,4.9,2.2800000000000002
-0.057679999999999995,4.9,2.2800000000000002
-0.0576,4.9,2.2800000000000002
-0.05752,4.9,2.2800000000000002
-0.057440000000000005,4.9,2.2
-0.05736,4.9,2.2
-0.05728,4.9,2.2
-0.0572,4.9,2.2
-0.057120000000000004,4.9,2.2
-0.05704,4.9,2.12
-0.05696,4.9,2.2
-0.05688,4.9,2.12
-0.0568,4.9,2.12
-0.05672,5.1000000000000005,2.12
-0.056639999999999996,5.1000000000000005,2.12
-0.05656,4.9,2.04
-0.05648,4.9,2.04
-0.0564,4.9,1.96
-0.056319999999999995,4.9,2.04
-0.05624,4.9,1.96
-0.05616,4.9,1.8800000000000001
-0.056080000000000005,4.9,1.8800000000000001
-0.056,4.9,1.8800000000000001
-0.05592,4.9,1.8800000000000001
-0.05584,4.7,1.8800000000000001
-0.055760000000000004,4.7,1.8
-0.05568,5.1000000000000005,1.8
-0.0556,4.7,1.72
-0.05552,4.7,1.72
-0.05544,4.7,1.56
-0.05536,4.7,1.6400000000000001
-0.055279999999999996,4.7,1.6400000000000001
-0.0552,4.7,1.56
-0.05512,4.5,1.56
-0.05504,4.5,1.48
-0.054959999999999995,4.5,1.4000000000000001
-0.05488,4.5,1.4000000000000001
-0.0548,4.5,1.4000000000000001
-0.054720000000000005,4.5,1.32
-0.05464,4.5,1.24
-0.05456,4.3,1.24
-0.05448,4.3,1.16
-0.054400000000000004,4.3,1.16
-0.05432,4.3,1.08
-0.05424,4.3,1.0
-0.05416,4.1000000000000005,1.0
-0.05408,4.1000000000000005,0.92
-0.054,4.1000000000000005,0.92
-0.053919999999999996,4.1000000000000005,0.84
-0.05384,4.1000000000000005,0.76
-0.05376,3.9000000000000004,0.68
-0.05368,3.9000000000000004,0.68
-0.053599999999999995,3.9000000000000004,0.6
-0.05352,3.9000000000000004,0.52
-0.05344,3.7,0.52
-0.053360000000000005,3.7,0.52
-0.05328,3.7,0.44
-0.0532,3.7,0.36
-0.05312,3.5,0.28
-0.053040000000000004,3.7,0.28
-0.05296,3.5,0.2
-0.052879999999999996,3.5,0.12
-0.0528,3.5,0.12
-0.05272,3.3000000000000003,0.04
-0.05264,3.3000000000000003,0.04
-0.052559999999999996,3.1,-0.04
-0.05248,3.1,-0.12
-0.0524,3.1,-0.12
-0.05232,3.1,-0.2
-0.052239999999999995,2.9000000000000004,-0.28
-0.05216,3.1,-0.36
-0.05208,2.9000000000000004,-0.36
-0.052000000000000005,2.7,-0.44
-0.05192,2.7,-0.44
-0.05184,2.7,-0.52
-0.05176,2.5,-0.6
-0.051680000000000004,2.5,-0.6
-0.0516,2.5,-0.68
-0.051519999999999996,2.5,-0.76
-0.05144,2.3000000000000003,-0.76
-0.05136,2.5,-0.84
-0.05128,2.3000000000000003,-0.92
-0.051199999999999996,2.1,-1.0
-0.05112,2.3000000000000003,-1.0
-0.05104,2.1,-1.0
-0.05096,1.9000000000000001,-1.08
-0.050879999999999995,1.9000000000000001,-1.16
-0.0508,1.9000000000000001,-1.16
-0.05072,1.9000000000000001,-1.24
-0.050640000000000004,1.7000000000000002,-1.24
-0.05056,1.7000000000000002,-1.32
-0.05048,1.7000000000000002,-1.32
-0.0504,1.5,-1.4000000000000001
-0.050320000000000004,1.5,-1.4000000000000001
-0.05024,1.5,-1.48
-0.050159999999999996,1.5,-1.56
-0.05008,1.5,-1.56
-0.05,1.3,-1.6400000000000001
-0.04992,1.3,-1.6400000000000001
-0.049839999999999995,1.3,-1.72
-0.04976,1.3,-1.6400000000000001
-0.04968,1.3,-1.72
-0.0496,1.1,-1.8
-0.049519999999999995,1.1,-1.8
-0.04944,1.1,-1.8
-0.04936,1.1,-1.8800000000000001
-0.04928,0.9,-1.8800000000000001
-0.0492,1.1,-1.8800000000000001
-0.04912,0.9,-1.96
-0.04904,0.9,-1.96
-0.048960000000000004,0.7000000000000001,-2.04
-0.04888,0.7000000000000001,-1.96
-0.048799999999999996,0.7000000000000001,-2.04
-0.04872,0.7000000000000001,-2.04
-0.048639999999999996,0.7000000000000001,-2.04
-0.04856,0.7000000000000001,-2.12
-0.04848,0.5,-2.12
-0.0484,0.5,-2.12
-0.04832,0.5,-2.12
-0.04824,0.5,-2.12
-0.04816,0.30000000000000004,-2.12
-0.04808,0.5,-2.2
-0.048,0.30000000000000004,-2.12
-0.04792,0.30000000000000004,-2.2
-0.04784,0.30000000000000004,-2.2
-0.04776,0.5,-2.2
-0.04768,0.30000000000000004,-2.2
-0.047599999999999996,0.30000000000000004,-2.2
