t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
2.5280000000000002e-05,0.6,2.5280000000000002e-05,0.64,0.002527999999999999,4.0,0.025280000000000025,4.0,0.2527999999999999,4.0
2.544e-05,0.64,2.544e-05,0.6,0.0025439999999999977,4.0,0.025440000000000018,4.0,0.25439999999999996,4.0
2.56e-05,0.6,2.56e-05,0.6,0.0025599999999999998,4.0,0.02560000000000001,4.0,0.256,4.0
2.5759999999999997e-05,0.6,2.5759999999999997e-05,0.6,0.0025759999999999984,4.0,0.025760000000000005,4.0,0.25760000000000005,4.0
2.5919999999999996e-05,0.6,2.5919999999999996e-05,0.6,0.0025920000000000006,4.0,0.02592,4.0,0.2592000000000001,4.0
2.6079999999999994e-05,0.6,2.6079999999999994e-05,0.6,0.002607999999999999,4.0,0.02608000000000002,4.0,0.2607999999999999,4.04
2.6239999999999993e-05,0.6,2.6239999999999993e-05,0.6,0.002623999999999998,4.04,0.026240000000000013,4.0,0.26239999999999997,4.0
2.639999999999999e-05,0.6,2.639999999999999e-05,0.6,0.00264,4.0,0.026400000000000007,4.0,0.264,4.0
2.655999999999999e-05,0.6,2.655999999999999e-05,0.6,0.0026559999999999986,4.0,0.02656,4.0,0.26560000000000006,4.0
2.6719999999999988e-05,0.6,2.6719999999999988e-05,0.56,0.0026719999999999973,4.0,0.02672000000000002,4.0,0.2672000000000001,4.0
2.6879999999999987e-05,0.6,2.6879999999999987e-05,0.6,0.0026879999999999994,4.0,0.026880000000000015,4.0,0.26879999999999993,4.0
2.7039999999999985e-05,0.6,2.7039999999999985e-05,0.6,0.002703999999999998,4.0,0.02704000000000001,4.0,0.2704,4.0
2.7199999999999984e-05,0.6,2.7199999999999984e-05,0.6,0.00272,4.0,0.027200000000000002,4.0,0.272,4.0
2.7359999999999982e-05,0.6,2.7359999999999982e-05,0.6,0.002735999999999999,4.0,0.027360000000000023,4.0,0.27360000000000007,4.0
2.751999999999998e-05,0.6,2.751999999999998e-05,0.56,0.0027519999999999975,4.0,0.027520000000000017,3.96,0.2752000000000001,4.0
2.767999999999998e-05,0.6,2.767999999999998e-05,0.6,0.0027679999999999996,4.04,0.02768000000000001,4.0,0.27679999999999993,4.0
2.7839999999999977e-05,0.56,2.7839999999999977e-05,0.6,0.0027839999999999983,4.0,0.027840000000000004,4.0,0.2784,4.0
2.8000000000000003e-05,0.6,2.8000000000000003e-05,0.6,0.0028000000000000004,4.0,0.028000000000000025,4.0,0.28,4.0
2.816e-05,0.6,2.816e-05,0.6,0.002815999999999999,4.04,0.02816000000000002,4.0,0.2816000000000001,4.0
2.832e-05,0.6,2.832e-05,0.6,0.0028319999999999977,4.0,0.028320000000000012,4.0,0.2831999999999999,3.96
2.848e-05,0.56,2.848e-05,0.56,0.002848,4.0,0.028480000000000005,4.0,0.28479999999999994,4.0
2.8639999999999997e-05,0.6,2.8639999999999997e-05,0.6,0.0028639999999999985,4.0,0.02864,4.0,0.2864,4.0
2.8799999999999995e-05,0.6,2.8799999999999995e-05,0.6,0.002879999999999997,4.0,0.02880000000000002,4.0,0.28800000000000003,4.0
2.8959999999999994e-05,0.6,2.8959999999999994e-05,0.56,0.0028959999999999993,4.0,0.028960000000000014,4.0,0.2896000000000001,4.0
2.9119999999999992e-05,0.56,2.9119999999999992e-05,0.6,0.002911999999999998,4.0,0.029120000000000007,4.0,0.2911999999999999,4.0
2.927999999999999e-05,0.56,2.927999999999999e-05,0.56,0.002928,4.04,0.02928,4.04,0.29279999999999995,4.0
2.943999999999999e-05,0.56,2.943999999999999e-05,0.56,0.0029439999999999987,4.04,0.02944000000000002,4.0,0.2944,4.0
2.9599999999999988e-05,0.6,2.9599999999999988e-05,0.56,0.0029599999999999974,4.0,0.029600000000000015,4.0,0.29600000000000004,4.0
2.9759999999999986e-05,0.6,2.9759999999999986e-05,0.56,0.0029759999999999995,4.0,0.02976000000000001,4.0,0.2976000000000001,4.0
2.9919999999999985e-05,0.56,2.9919999999999985e-05,0.56,0.002991999999999998,4.0,0.029920000000000002,4.0,0.2991999999999999,4.0
3.0079999999999983e-05,0.56,3.0079999999999983e-05,0.6,0.0030080000000000003,4.0,0.030080000000000023,4.04,0.30079999999999996,4.0
3.023999999999998e-05,0.56,3.023999999999998e-05,0.56,0.003023999999999999,4.0,0.030240000000000017,4.0,0.3024,4.0
3.039999999999998e-05,0.56,3.039999999999998e-05,0.56,0.0030399999999999976,4.04,0.03040000000000001,4.0,0.30400000000000005,4.04
3.055999999999998e-05,0.56,3.055999999999998e-05,0.6,0.0030559999999999997,4.04,0.030560000000000004,4.0,0.3056000000000001,4.0
3.0720000000000004e-05,0.56,3.0720000000000004e-05,0.6,0.0030719999999999983,4.0,0.030720000000000025,4.0,0.3071999999999999,4.0
3.088e-05,0.6,3.088e-05,0.56,0.0030880000000000005,4.0,0.03088000000000002,4.04,0.30879999999999996,4.04
3.104e-05,0.6,3.104e-05,0.6,0.003103999999999999,4.0,0.031040000000000012,4.0,0.3104,4.0
3.12e-05,0.6,3.12e-05,0.56,0.0031199999999999978,4.0,0.031200000000000006,4.0,0.31200000000000006,4.0
3.136e-05,0.6,3.136e-05,0.6,0.003136,4.0,0.03136,4.0,0.3136000000000001,4.0
3.1519999999999996e-05,0.6,3.1519999999999996e-05,0.56,0.0031519999999999986,4.0,0.03152000000000002,4.0,0.3151999999999999,4.0
3.1679999999999995e-05,0.56,3.1679999999999995e-05,0.6,0.003167999999999997,4.0,0.031680000000000014,4.0,0.31679999999999997,4.0
3.183999999999999e-05,0.6,3.183999999999999e-05,0.6,0.0031839999999999993,4.0,0.03184000000000001,4.0,0.3184,4.0
3.199999999999999e-05,0.56,3.199999999999999e-05,0.6,0.003199999999999998,4.0,0.032,4.0,0.32000000000000006,4.0
3.215999999999999e-05,0.6,3.215999999999999e-05,0.6,0.003216,4.0,0.03216000000000002,4.0,0.3216000000000001,4.0
3.231999999999999e-05,0.56,3.231999999999999e-05,0.6,0.0032319999999999988,4.0,0.032320000000000015,4.0,0.32319999999999993,4.0
3.247999999999999e-05,0.56,3.247999999999999e-05,0.56,0.0032479999999999974,4.0,0.03248000000000001,4.0,0.3248,4.0
3.2639999999999986e-05,0.56,3.2639999999999986e-05,0.56,0.0032639999999999995,4.0,0.03264,4.0,0.3264,4.0
3.2799999999999984e-05,0.6,3.2799999999999984e-05,0.6,0.003279999999999998,4.0,0.032800000000000024,4.0,0.32800000000000007,4.0
3.295999999999998e-05,0.6,3.295999999999998e-05,0.56,0.0032960000000000003,4.0,0.03296000000000002,4.0,0.3295999999999999,4.0
3.311999999999998e-05,0.6,3.311999999999998e-05,0.6,0.003311999999999999,4.0,0.03312000000000001,4.0,0.33119999999999994,4.0
3.327999999999998e-05,0.56,3.327999999999998e-05,0.56,0.0033279999999999976,4.0,0.033280000000000004,4.0,0.3328,4.0
3.343999999999998e-05,0.56,3.343999999999998e-05,0.56,0.0033439999999999998,4.0,0.033440000000000025,4.0,0.33440000000000003,4.0
3.3600000000000004e-05,0.56,3.3600000000000004e-05,0.56,0.0033599999999999984,4.0,0.03360000000000002,4.0,0.3360000000000001,4.0
3.376e-05,0.56,3.376e-05,0.56,0.003375999999999997,4.0,0.03376000000000001,4.0,0.3375999999999999,4.0
3.392e-05,0.6,3.392e-05,0.56,0.003391999999999999,4.0,0.033920000000000006,4.0,0.33919999999999995,4.0
3.408e-05,0.6,3.408e-05,0.56,0.003407999999999998,4.04,0.03408,4.0,0.3408,4.0
3.424e-05,0.56,3.424e-05,0.56,0.003424,4.04,0.03424000000000002,4.0,0.34240000000000004,4.0
3.4399999999999996e-05,0.6,3.4399999999999996e-05,0.6,0.0034399999999999986,4.0,0.034400000000000014,4.0,0.3440000000000001,4.0
3.4559999999999994e-05,0.56,3.4559999999999994e-05,0.56,0.0034559999999999973,4.0,0.03456000000000001,4.0,0.3455999999999999,4.0
3.471999999999999e-05,0.56,3.471999999999999e-05,0.6,0.0034719999999999994,4.0,0.03472,4.04,0.34719999999999995,4.0
3.487999999999999e-05,0.56,3.487999999999999e-05,0.6,0.003487999999999998,4.0,0.03488000000000002,4.0,0.3488,4.04
3.503999999999999e-05,0.56,3.503999999999999e-05,0.56,0.003504,4.0,0.035040000000000016,4.0,0.35040000000000004,4.0
3.519999999999999e-05,0.56,3.519999999999999e-05,0.56,0.003519999999999999,4.0,0.03520000000000001,4.0,0.3520000000000001,4.0
3.535999999999999e-05,0.56,3.535999999999999e-05,0.56,0.0035359999999999975,4.0,0.03536,4.0,0.3535999999999999,4.0
3.5519999999999985e-05,0.56,3.5519999999999985e-05,0.56,0.0035519999999999996,4.0,0.035520000000000024,4.0,0.35519999999999996,4.0
3.5679999999999984e-05,0.56,3.5679999999999984e-05,0.56,0.0035679999999999983,4.0,0.03568000000000002,4.04,0.3568,4.0
3.583999999999998e-05,0.56,3.583999999999998e-05,0.56,0.0035840000000000004,4.0,0.03584000000000001,4.0,0.35840000000000005,4.0
